title,date,author,image,description,keywords,canonical_url,category,content,reading_time,scraped_at
  Des passagers juifs reçoivent des plateaux-repas tagués “Free Palestine” sur un vol Iberia,2025-08-05T00:00:00,Afp,https://cdn.telquel.ma/content/uploads/2025/05/e05440521bc6fe6e24b804523507ced2.jpg,Des passagers juifs qui avaient commandé des menus casher sur un vol de la compagnie espagnole Iberia ont reçu des plateaux-repas portant une inscription ,"['argentine', 'avion', 'Espagne', 'free plestine', 'Gaza', 'Iberia', 'Israel', 'Juifs', 'Palestine', 'passagers', 'plateaux-repas']",https://telquel.ma/instant-t/2025/08/05/des-passagers-juifs-recoivent-des-plateaux-repas-tagues-free-palestine-sur-un-vol-iberia_1945298/,Économie,"L’incident s’est produit sur le vol IB0102 parti de Buenos Aires (Argentine) lundi midi à destination de Madrid (Espagne), a indiqué dans un communiqué la Délégation des Associations israélites argentines (DAIA), qui dénonce un “grave acte d’antisémitisme”. Durant le vol, arrivé mardi matin dans la capitale espagnole, l’un des passagers a reçu un repas avec le message “Free Palestine” ajouté au stylo sur l’emballage, selon l’association, qui publie sur son site internet une photo du plateau. “D’autres passagers juifs ont aussi reçu leurs plateaux avec les initiales FP”Délégation des Associations israélites argentines (DAIA) “D’autres passagers juifs ont aussi reçu leurs plateaux avec les initiales FP”, précise l’organisation, qui assure avoir “pris contact avec les responsables de la compagnie pour exiger des explications et des actions immédiates” face à cet “acte discriminatoire”. Dans un communiqué, Iberia a reconnu l’incident et précisé qu’elle avait lancé “une enquête approfondie, tant en interne qu’avec les fournisseurs externes responsables du service de restauration, dans le but de clarifier les faits”. “L’équipage d’Iberia a documenté les événements et s’est impliqué pour répondre aux préoccupations des passagers concernés. Le commandant est venu personnellement leur présenter des excuses au nom de la compagnie”, explique le transporteur espagnol. Un précédent avec Vueling dix jours plus tôt “De tels comportements sont inacceptables et contraires aux valeurs de respect et d’inclusion qui constituent une part essentielle de l’identité” d’Iberia, ajoute la compagnie, qui promet de “prendre toutes les mesures nécessaires”. Il y a une dizaine de jours, un incident avait affecté des passagers juifs, de nationalité française, d’une autre compagnie aérienne espagnole : la low cost Vueling, propriété — comme Iberia — du groupe IAG, maison mère de British Airways. Le 23 juillet, une cinquantaine d’adolescents français de confession juive qui rentraient de vacances en Espagne avaient été débarqués, avec leurs moniteurs, quelques minutes avant le décollage à l’aéroport de Valence, sur la côté méditerranéenne. La compagnie avait mis en avant “des raisons de sécurité”, accusant les adolescents d’avoir eu un “comportement inadapté” à bord de l’appareil. Mais cette version avait été fermement démentie par l’association organisatrice de la colonie de vacances, qui avait annoncé une plainte pour “violence” et “discrimination sur le fondement de la religion”.",2,2025-08-05T15:51:29.664942
"  À Alger, le conseiller de Trump réaffirme le soutien américain à l’initiative marocaine d’autonomie du Sahara",2025-08-05T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2024/12/70c221154619453283af2ad11b1dddcf.jpg,"Dans un entretien accordé au journal algérien El Watan publié le 4 août, le haut conseiller de Donald Trump, Massad Boulos, en visite en Algérie le 27 juillet, a clairement réitéré la position américaine en faveur du plan marocain d’autonomie pour le Sahara.","['Alger', 'Algérie', 'diplomatie', 'donald trump', 'El Watan', 'Etats-Unis', 'Massad Boulos', ""plan marocain d'autonomie"", 'Sahara', 'usa']",https://telquel.ma/instant-t/2025/08/05/a-alger-le-conseiller-de-trump-reaffirme-le-soutien-americain-a-linitiative-marocaine-dautonomie-du-sahara_1945295/,Diplomatie,"Boulos a déclaré que les États-Unis considèrent ce plan comme “unique base pour une solution juste et durable au conflit”. Il a précisé que Washington appelle “les parties pour qu’elles s’engagent sans délai dans des discussions, en utilisant la proposition marocaine d’autonomie comme seul cadre, pour négocier une solution mutuellement acceptable”. Et de souligner que le secrétaire d’Etat Marco Rubio a réitéré que les Etats-Unis reconnaissent la souveraineté marocaine sur le Sahara. “Les Etats-Unis continuent de croire qu’une autonomie réelle sous souveraineté marocaine est la seule solution envisageable”, a-t-il ajouté. Dans un message adressé au roi Mohammed VI à l’occasion de la Fête du Trône, le président Donald Trump avait réaffirmé, samedi 2 août, la reconnaissance par les États-Unis de la souveraineté marocaine sur le Sahara et leur soutien à la proposition d’autonomie marocaine “comme seule base pour un règlement juste et durable de ce différend”.",1,2025-08-05T15:51:32.784202
  Foot : 250 MDH pour une transformation structurelle du Raja,2025-08-04T00:00:00,La Rédaction,https://cdn.telquel.ma/content/uploads/2025/08/45fa9f2c49a6c6d199f463ad759e61df.jpeg,"Le Raja Club Athletic et l’association Ports4Impact, chargée de la mise en œuvre de la politique de responsabilité sociétale de Marsa Maroc, ont signé, samedi 2 août à Casablanca, une convention d'investissement visant à activer et dynamiser la société sportive Raja S.A.","['casablanca', 'football', 'Jawad Ziyat', 'LNFP', 'Marsa Maroc', 'partenariat', 'Ports4Impact Association', 'Raja']",https://telquel.ma/instant-t/2025/08/04/foot-250-mdh-pour-une-transformation-structurelle-du-raja_1945059/,Instant T,"Ce partenariat, conclu lors d’une cérémonie présidée par le président de la Fédération royale marocaine de football (FRMF), Fouzi Lekjaa, conjugue l’expertise sportive de l’association Raja aux compétences financières et de gouvernance de son partenaire institutionnel. Paraphée par le président du Raja Club Athletic, Jawad Ziyat et le président de l’Association Ports4Impact, Driss Agoujjim, la convention acte l’activation de Raja S.A. avec un capital de 250 millions de dirhams (MDH), détenu à 60% par Ports4Impact via un investissement de 150 MDH, et à 40% par l’Association Raja Club Athletic grâce à un apport de 100 MDH représentant les équipes sportives et la marque. “Un modèle de transformation structurelle et managériale”, selon Lekjaa Dans une allocution à cette occasion, Fouzi Lekjaa a indiqué que la concrétisation de ce partenariat constitue un moment fort pour le Raja de Casablanca, mais également pour l’ensemble du football national, notant le rôle pionnier joué par le club casablancais en tant que modèle de transformation structurelle et managériale dans le paysage sportif national. A travers la signature de cette convention d’investissement, le Raja Club Athletic montre la voie vers une professionnalisation durable du football national, a-t-il affirmé. De son côté, Ziyat a fait savoir que cette transformation ouvre “une nouvelle ère” pour le club, qui entend retrouver sa pleine compétitivité sur le plan continental. Rétablir la stabilité du club Il a précisé, dans une déclaration à la MAP, que l’objectif est de rompre avec les cycles d’instabilité des dernières années et de bâtir un cadre de gestion pérenne au service du projet sportif. “Il ne s’agit pas d’une opération à visée lucrative, mais d’une démarche structurante au service du football marocain”Driss Agoujjim, président de Ports4Impact Pour sa part, Agoujjim a rappelé que cette opération constitue avant tout un engagement de responsabilité, fondé sur une relation historique avec le Raja depuis 1987. “Il ne s’agit pas d’une opération à visée lucrative, mais d’une démarche structurante au service du football marocain”, a-t-il relevé dans une déclaration similaire, soulignant la volonté d’accompagner le club dans une nouvelle phase de développement, sur des bases solides. La cérémonie de signature s’est déroulée en présence notamment du président de la Ligue nationale de football professionnel (LNFP), Abdeslam Belkchour, ainsi que de plusieurs figures du football national et du monde des affaires. Le Raja Club Athletic et l’association Ports4Impact, chargée de la mise en œuvre de la politique de responsabilité sociétale de Marsa Maroc, ont signé, samedi 2 août à Casablanca, une convention d'investissement visant à activer et dynamiser la société sportive Raja S.A. pic.twitter.com/Wc7wxjbY2M — TelQuel (@TelQuelOfficiel) August 4, 2025 (avec MAP)",2,2025-08-05T15:51:35.039421
  Entre élan et friction,2025-08-01T00:00:00,,https://cdn.telquel.ma/content/uploads/2024/03/70da514a62b003fc4582aa074aadf991.jpg,,"['AMO', 'Coupe du monde 2030', 'JabaROOT', 'moudawana']",https://telquel.ma/2025/08/01/entre-elan-et-friction_1944535,Football,"Il y a des moments où tout semble s’accélérer. Et d’autres où on se rend compte que ce n’est pas la vitesse qui compte, mais la direction qu’on prend. L’année 2024-2025 aura été un peu des deux. Un Maroc en mouvement, c’est sûr. Mais aussi un Maroc en friction. Jamais autant de chantiers n’avaient été lancés en même temps : des centaines de milliards de dirhams d’investissements, des rapprochements diplomatiques importants, le Maroc organisateur de la Coupe du Monde 2030, l’AMO étendue à plus de 30 millions de Marocains… Au premier regard, c’est l’image d’un Maroc qui avance avec détermination. Mais alors, pourquoi cette dynamique prometteuse s’enlise-t-elle parfois quand il faut passer aux actes ? L’écart entre ce qu’on annonce et ce qu’on fait révèle les complications de l’action publique aujourd’hui. Le dossier de la Moudawana montre bien cette réalité. L’esprit de la réforme vient d’un processus de concertation mené au plus haut niveau de l’État, avec des orientations claires du souverain et une validation du Conseil supérieur des oulémas. Du clé en main. Pourtant, le gouvernement tarde à le traduire en loi. Ce retard révèle les hésitations face aux dossiers de société sensibles, même quand l’impulsion vient d’en haut. La communication institutionnelle pose aussi question. L’épisode Jabaroot l’a bien montré. Au-delà des problèmes techniques de cybersécurité qu’elle a révélés, cette cyberattaque a souligné l’importance d’une communication de crise organisée. L’absence de ligne claire et de coordination dans les prises de parole ont créé un flou. Dans un environnement médiatique où l’information circule très vite, ce silence institutionnel ou cette cacophonie peuvent nourrir les interrogations et fragiliser la confiance. Surtout dans un pays qui attire de plus en plus l’attention internationale. Mobilité, santé, urbanisme, transition énergétique… les délais se resserrent pour les échéances de 2030. L’heure n’est plus aux projections, mais aux réalisationsYassine Majdi L’année 2025-2026 sera un test grandeur nature pour nos gouvernants. Ce ne sera pas une année d’attente, mais une année de vérité. La CAN à domicile testera notre capacité d’organisation. L’échéance électorale permettra de clarifier les enjeux, même si les grandes orientations semblent déjà tracées. Cette perspective confirme peut-être une logique de gouvernance qui mise d’abord sur l’efficacité économique et la mise à niveau des structures avant de se soucier de l’adhésion démocratique. Au-delà de l’agenda politique, cette période devra aussi être celle où les grands projets se concrétisent. Mobilité, santé, urbanisme, transition énergétique… les délais se resserrent pour les échéances de 2030. L’heure n’est plus aux projections, mais aux réalisations. Cette urgence change fondamentalement la donne : il ne s’agit plus seulement de réformer, mais de livrer dans les temps, ce qui bouleverse les priorités gouvernementales. “L’enjeu, c’est de suivre, questionner, enquêter sur le fond des transformations. Ne pas se contenter des effets d’annonce”Yassine Majdi Le rôle de la presse dans ce contexte devient celui d’une Cassandre moderne : alerter sur les écarts entre promesses et réalisations, anticiper les points de friction avant qu’ils ne tournent au blocage. Cette fonction d’alerte est d’autant plus importante que l’accélération du rythme politique réduit les marges d’erreur. L’enjeu, c’est de suivre, questionner, enquêter sur le fond des transformations. Ne pas se contenter des effets d’annonce, mais creuser pour savoir quelle promesse a été tenue. Entre élan et friction, entre ambition et réalité, se dessine un modèle marocain de modernisation qui devra concilier audace dans les projets et ténacité pour les faire aboutir. En attendant de reprendre ce débat à la rentrée, bonnes vacances à toutes et à tous.",3,2025-08-05T15:51:37.413010
  Édito,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/opinions/edito,Instant T,,1,2025-08-05T15:51:39.841290
  Maroc/Algérie : l’appel de la raison… et du cœur,2025-07-31T00:00:00,,https://cdn.telquel.ma/content/uploads/2024/09/9793b18313dc57c7349a7e3f4b046228-e1726216150874.jpg,,"['Algérie', 'diplomatie', 'discours royal', 'maroc algérie', 'militarisation', 'Mohammed VI', 'tensions diplomatiques']",https://telquel.ma/2025/07/31/maroc-algerie-lappel-de-la-raison-et-du-coeur_1944677,Football,"Dans le dernier discours du Trône, on retrouve les éléments du bilan d’un quart de siècle de règne. Le souverain a ainsi mis en avant les choix économiques et stratégiques du Maroc, dont le succès est avéré. On peut citer en exemple les industries de l’automobile et de l’aéronautique, ainsi que d’autres secteurs clés de l’économie nationale. Le choix de se doter d’infrastructures modernes et performantes (routes, connexions ferroviaires, ports, etc.) a également été souligné, avec la perspective de leur développement continu en vue de la Coupe du Monde 2030. La stabilité politique et le respect de la régularité des échéances électorales n’ont pas été oubliés, le roi ayant rappelé l’organisation du scrutin prévu l’année prochaine. Il n’est pas nécessaire d’être animé par un esprit chauvin ou courtisan pour admettre ces réalités. Cependant, le discours a également mis en lumière les lacunes et les insuffisances. Il y a évidemment les disparités sociales et territoriales de plus en plus criantes, notamment entre le Maroc des grands centres urbains et celui du monde rural. La récente marche des habitants d’Aït Bouguemez est venue nous le rappeler, une fois de plus. Il existe deux Maroc : celui qui se déplace en train à grande vitesse et celui qui peine à accéder aux services de base (santé, éducation, etc.). Le défi des années à venir est que l’ensemble du pays soit entièrement tiré vers le haut et marche à la même cadence. “L’appel royal est orienté vers l’avenir, et il devrait être soutenu par toutes les personnes, au Maroc et en Algérie, qui aspirent à la paix et à un véritable développement commun entre les deux pays”Abdellah Tourabi La partie du discours du Trône qui a suscité le plus de commentaires est celle de la “main tendue” à l’Algérie. Ce n’est pas la première fois que le roi rappelle dans ses discours la nature des liens séculaires entre les deux nations et appelle au dialogue et à la coopération entre Rabat et Alger. C’était déjà le cas il y a trois ans, à la même occasion. Mais cette année, cette politique de la main tendue intervient dans un contexte en pleine mutation. L’appel du roi n’est pas dicté par une position de faiblesse ni par un besoin impérieux de solliciter la collaboration de l’Algérie, notamment sur la question du Sahara. Le Maroc engrange les soutiens des puissances occidentales, qui se rallient de plus en plus au plan d’autonomie proposé par Rabat ; de nombreux pays africains font de même, alors qu’Alger ne sort d’une crise diplomatique avec un pays que pour enchaîner une autre crise. Le bras de fer entre l’Algérie et la France est le dernier épisode de cette série de tensions. L’appel royal est orienté vers l’avenir, et il devrait être soutenu par toutes les personnes, au Maroc et en Algérie, qui aspirent à la paix et à un véritable développement commun entre les deux pays. Le spectre d’une escalade militaire entre les deux pays hante les esprits depuis quelques années, une escalade qui n’est dans l’intérêt de personne. Le Maroc essaie de poursuivre son chemin, bon an mal an, vers davantage de développement économique et social, et l’Algérie a également des défis similaires qu’elle devrait affronter. Un climat régional apaisé et serein pourrait avoir des retombées économiques et stratégiques infiniment plus importantes que la situation actuelle, qui conduit les deux pays vers un effort déraisonnable d’armement. L’appel du roi Mohammed VI permet aussi de dépasser la haine qui s’est installée entre de jeunes générations au Maroc et en Algérie, qui n’ont jamais eu l’occasion de se croiser ni d’échanger réellement, et qui se manifeste dans les échanges fielleux sur les réseaux sociaux. Cet empoisonnement des cœurs et des esprits risque de se retourner un jour contre son propre pays, s’il n’est pas assaini et guéri. Il ne reste donc qu’à espérer que la main tendue par le roi retrouve une main accueillante et amicale auprès du pouvoir algérien. La raison doute, hélas, de cette possibilité, mais le cœur continue d’espérer, car il en va de l’intérêt de deux nations liées par la fatalité de la géographie et le poids de l’histoire.",3,2025-08-05T15:51:42.786781
  Notre époque,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/opinions/notre-epoque,Instant T,,1,2025-08-05T15:51:45.885962
  CHAN 2025 : anatomie d’un CAFouillage,2025-08-01T00:00:00,,https://cdn.telquel.ma/content/uploads/2025/07/74a2ad1cd4e6783abe5c9eb4b1f11661.jpg,,"['CAF', 'CHAN 2025', 'football', 'football africain']",https://telquel.ma/2025/08/01/chan-2025-anatomie-dun-cafouillage_1944588,Instant T,"Il y a un an, on vivait des Jeux olympiques, avec leur planning millimétré, des fan-zones climatisées, un déroulé clair mettant le sport à l’honneur. Un an plus tard, quasiment jour pour jour, on a droit au Championnat d’Afrique des nations 2025, ou 2024, choisissez l’intitulé. On ne sait plus vraiment, tant cette compétition, cousine éloignée et mal peignée de la CAN, a débarqué sans invitation officielle, en plein mois d’août, privant les équipes africaines locales de leurs meilleurs joueurs, lors d’un moment aussi sensible que la pré-saison estivale. Le CHAN, à défaut de se tenir au bon moment, dans de bonnes conditions, avec le bon nombre d’équipes, a au moins réussi une chose : rappeler que dans le football africain, le chaos est presque une tradition institutionnelle. Vous pouvez estimer que j’ai la dent trop dure envers une compétition exclusivement dédiée aux joueurs locaux afin de leur permettre de briller, mais permettez-moi de vous raconter une histoire. Celle d’un énième cafouillage de Dame CAF. À trois mois de l’événement, personne ne savait exactement qui allait jouer où, contre qui, ni dans quel stade. On aurait pu croire à un escape gameNassim El Kerf D’abord, il y a eu le flou artistique autour des dates. Initialement prévue en 2024 sur les magnifiques terres du trio Kenya-Tanzanie-Ouganda, la compétition a été repoussée au mois d’août 2025. Cette co-organisation a des airs de rêve panafricain en slow-mo. Les trois pays ont promis des stades rénovés, des transports fluides pour janvier. Avant de se voir accorder un délai de 7 mois pour mieux faire. On invoque des travaux et des infrastructures à terminer, des retards logistiques. On oublie de dire qu’à trois mois de l’événement, personne ne savait exactement qui allait jouer où, contre qui, ni dans quel stade. On aurait presque cru à un escape game. “Découvrez vos adversaires en grattant un mur, avec un peu de chance, il vous mènera à Zanzibar”. Ou encore : “Faites preuve de patience et d’intelligence pour déchiffrer l’énigme de la compétition à 19 nations”. Car la CAF a inventé le groupe à 5. Quatre groupes pour 19 équipes. Oui, dix-neuf. Pas 16, pas 20, non. Une hérésie, probablement validée sur un coin de nappe lors d’un déjeuner. Le Maroc, logé dans le groupe A, va devoir jouer 4 matchs (Angola, Kenya, Zambie et RDC) pendant que le groupe D n’en propose que 3 à ses membres. On aura juste un petit match en plus dans les jambes, joué en altitude, à Nairobi. Quelqu’un a dit “équité sportive” ? La CAF, c’est aussi l’unique confédération capable de reporter, seulement 15 jours avant la date prévue, une compétition censée se tenir en février pour la programmer sept mois plus tard. Vous tenez le rythme ? Entre les invitations envoyées aux équipes sans même savoir quels stades seraient finalisés, les conférences de presse improvisées à la dernière minute, et une communication digne du compte d’un troll sur X, on nage dans l’amateurisme assumé. Du coup, la direction technique des Lions, vainqueurs du CHAN en 2018 et 2021, avait prévu de jouer la compétition avec les plus jeunes joueurs, nés en 2000 ou après. Mais suite au décalage, et à deux mercatos, Tarik Sektioui a dû revoir ses plans pour finalement convoquer des joueurs plus âgés, confirmés, capables de briller même en cas de désorganisation extrême. Certes, le CHAN reste une belle idée, qui mérite mieux. Censé valoriser les joueurs locaux, offrir une vitrine à ceux qui n’évoluent pas en Europe et qui n’ont pas la chance de jouer les CAN, ce tournoi a perdu en clarté ce qu’il prétendait gagner en visibilité. Les clubs rechignent à libérer leurs cadres, le timing est sportivement incompréhensible, et les horaires des matchs (16h, 13h, 15h et 13h pour les matchs de nos Lions) font grimacer. Tout bien pesé, le CHAN pourrait sans mal laisser place à une Nations League africaine, qui se jouerait tout au long de la saison, avec un quota obligatoire de joueurs locaux. Pour l’instant, à faire du forcing avec le CHAN, la CAF transforme un tournoi déjà fantôme… en tournoi fantoche.",3,2025-08-05T15:51:49.326702
  Football,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/sport/football,Instant T,,1,2025-08-05T15:51:51.778232
"  Le Boualem, la famine à Gaza et le réveil tardif de l’Empire",2025-08-01T00:00:00,,https://cdn.telquel.ma/content/uploads/2018/12/zb.jpg,,"['Etats-Unis', 'Famine à Gaza', 'Gaza', 'Israel', 'Palestine']",https://telquel.ma/2025/08/01/le-boualem-la-famine-a-gaza-et-le-reveil-tardif-de-lempire_1944480,Édito,"Accrochez-vous à cette page, les amis, il s’est passé quelque chose de phénoménal cette semaine. Imaginez un peu, l’homme à la tête de l’Empire, l’agent orange lui-même, vient de demander à la seule démocratie de la région de lever un peu le pied. Il a déclaré, tenez-vous bien, qu’il y avait bien un réel problème de famine à Gaza, et qu’il était temps de monter des centres de distribution alimentaire. Des centres ouverts à tout le monde, a-t-il également estimé nécessaire de préciser. Zakaria Boualem a ainsi découvert qu’il existait une limite, c’est une nouvelle remarquable. Après tout, on a eu droit, au cours de ces derniers mois affreux, à des journalistes assassinés, des enfants exécutés, des malades brûlés, des débats surréalistes sur le droit à violer des prisonniers, ce genre de diableries, le tout documenté par des témoignages, des aveux, des vidéos innombrables, et la liste est trop longue pour être rappelée ici. Pourtant, tout ce tsunami de preuve n’a pas suffi à déclencher le ras-le-bol de l’empire. Il s’est plié en quatre, au contraire, pour convoquer dans l’espace public tous ceux qui trouvaient tout ceci bien normal. Toute une cohorte d’intervenants à la légitimité douteuse s’est ainsi pointée avec célérité sur les écrans fascisants pour justifier l’injustifiable, et ils étaient plein de créativité, hamdoullah. Il s’en est même trouvé un, figurez-vous, pour nous expliquer que les Palestiniens étaient jaloux de l’Holocauste du peuple des lumières et voilà pourquoi ils voulaient le leur, les chacals. Un autre, philosophe de son état, s’est indigné du fait qu’on tente de s’attaquer au capital victimaire du peuple élu, c’est son expression. Ils pensent en circuit fermés, et en voilà un autre exemple : si un million de personnes descendent dans la rue pour exiger un cessez-le-feu, c’est qu’il existe un million d’antisémites et que donc, il faut taper encore plus fort. “On peut se demander les raisons de cette indignation soudaine, ou alors, comme le Boualem, se féliciter qu’elle surgisse enfin : la survie de la planète est en jeu”Réda Allali Tout cela, nous l’avons vu et entendu, mais ça n’a pas suffi. Ce qui compte, aux yeux des maîtres du monde, ce n’est pas ce qu’on fait, mais qui l’on est. À partir du moment où vous avez le badge de l’armée la plus morale du monde, dès que vous êtes considéré comme un membre de l’humanité supérieure, alors vous avez tous les droits, sauf Poutine qui attend toujours son macaron le pauvre. Depuis qu’il a obtenu son adhésion impériale, le paradis fasciste, promu fer de lance néo-colonialiste, peut faire ce qu’il veut, puisqu’il lutte contre les barbares. Il n’y a rien à analyser de plus. Mais là, donc, soudain, la famine, ça ne passe pas, allez savoir pourquoi. On peut se demander les raisons de cette indignation soudaine, ou alors, comme Zakaria Boualem, se féliciter qu’elle surgisse enfin, et qu’elle dépasse le stade des mots, car la survie de la planète est en jeu. Oui, il le répète, un monde sans droit est très dangereux, et la stabilité générale est inversement proportionnelle à la charge d’injustice produite par les puissants. Depuis presque un quart de siècle, le Boualem accuse nos héros de la démocratie locale de moult turpitudes. Il est bien obligé d’admettre qu’en comparaison avec les leaders de cette planète en perdition, ils sont plutôt dignes…Réda Allali Et surtout, il lui faut à présent présenter ses excuses. Oui, depuis presque un quart de siècle, dans ces mêmes colonnes, le Boualem a eu l’occasion d’attaquer notre classe politique à nous. Il a accusé nos héros de la démocratie locale de moult turpitudes. Il leur reprochait, le bougre, leur face de graphène, leur viscosité morale, leurs contorsions idéologiques, et leur voracité immobilière. Pourtant, il est bien obligé d’admettre qu’en comparaison avec les leaders de cette planète en perdition, ils sont plutôt dignes. Il faut donc leur demander pardon. C’est tout pour la semaine, et merci.",3,2025-08-05T15:51:54.042499
  Zakaria Boualem,,,https://cdn.telquel.ma/content/themes/telquel/dist/images/LOGO-grand.jpg,L'actualité du Maroc tel qu'il est,[],https://telquel.ma/categorie/opinions/zakariaboualem,Instant T,,1,2025-08-05T15:51:57.575849
"  Fatima Zahra Bouazzaoui, Click Doc : “L’e-santé ne peut pas être pensée hors du terrain”",2025-07-29T00:00:00,Jankari Consulting,https://cdn.telquel.ma/content/uploads/2025/07/0df7cab843df5ad27ca33d4664731ed5-e1753801314720.jpg,,"['click doc', 'fatima zahra bouazzaoui', 'Santé', 'start-up']",https://telquel.ma/2025/07/29/fatim-zahra-bouazzaoui-click-doc-le-sante-ne-peut-pas-etre-pensee-hors-du-terrain_1944348,Contenu partenaire,"Présente au Maroc et au Sénégal, Click Doc bouscule les standards de la gestion médicale avec une solution numérique tout-en-un. Fondée par Fatima Zahra Bouazzaoui, diplômée en marketing et forte d’une expérience dans la communication santé, la startup s’appuie sur une connaissance fine du terrain pour répondre aux besoins des professionnels de santé. Elle ambitionne désormais de devenir une référence continentale. TelQuel : Comment Click Doc répond-elle aux besoins concrets des médecins ? “Notre but n’est pas de remplacer l’humain, mais de lui faire gagner un temps précieux”Fatima Zahra Bouazzaoui, fondatrice de Click Doc Fatima Zahra Bouazzaoui : Click Doc est une solution complète, pensée dès le départ pour les réalités du terrain au Maroc et plus largement en Afrique francophone. Elle permet aux médecins de centraliser l’ensemble de leur activité sur une seule interface : gestion des rendez-vous, dossiers médicaux, prescriptions digitalisées, facturation, comptabilité, suivi des patients… Contrairement aux logiciels standards souvent rigides ou importés, notre solution est hautement adaptable : un dermatologue, un cardiologue ou un généraliste ne gèrent pas leur cabinet de la même façon, et Click Doc s’ajuste à chacun. Autre particularité de Click Doc : la solution peut fonctionner sans connexion internet, un atout essentiel pour les cabinets en zone rurale ou mal desservie. L’IA n’est pas un gadget : elle est là pour améliorer l’efficacité du professionnel, avec par exemple la transcription vocale automatisée, la détection d’erreurs dans les prescriptions ou encore des rappels intelligents pour les patients. Nous avons aussi intégré un chatbot médical sécurisé, pour fluidifier la communication. Notre but n’est pas de remplacer l’humain, mais de lui faire gagner un temps précieux. Qui sont aujourd’hui les principaux utilisateurs ? “Nous travaillons avec plus de 70 cabinets entre le Maroc et le Sénégal”Fatima Zahra Bouazzaoui, fondatrice de Click Doc Nous travaillons avec plus de 70 cabinets entre le Maroc et le Sénégal. 68 % sont des généralistes, mais la demande est forte chez les spécialistes, notamment en dermatologie, cardiologie et urologie. La majorité de nos clients sont en zone urbaine, mais nous développons aussi des solutions pour les zones moins bien desservies. L’équipe a co-construit plusieurs modules avec des médecins, à la suite de tests dans des cabinets urbains et semi-urbains. Nous enregistrons un taux de rétention de 92 %, preuve de la satisfaction des praticiens. Ce qui les séduit : un onboarding personnalisé, un support réactif, et des évolutions basées sur leurs retours. 80 % des praticiens actifs utilisent au moins trois modules (dossier médical, agenda, prescriptions). Le taux d’activation dépasse 90 % dès la première semaine. Quels sont vos prochains axes de développement ? Click Doc prépare une nouvelle façon de prendre rendez-vous : plus simple, plus rapide, pensée pour tous, même les moins à l’aise avec la technologie. En parallèle, nous visons cinq nouveaux marchés en Afrique de l’Ouest d’ici 2026, avec la même approche : des solutions locales, simples et efficaces.",2,2025-08-05T15:51:59.947253
